id,category,template,prompt,city,slot_name,slot_value,standard_id,standard_name,standard_basis,selection_basis,post_collection_filter
P294,商品,给我推荐五款{{产品}},给我推荐五款碎纸机,,产品,碎纸机,GB/T 7635.1-2002,全国主要产品分类与代码 第1部分:可运输产品,可运输产品-商用办公与小微经营设备类,企业采购场景；售后、稳定性和总拥有成本影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
P295,商品,给我推荐五款{{产品}},给我推荐五款商用保险柜,,产品,商用保险柜,GB/T 7635.1-2002,全国主要产品分类与代码 第1部分:可运输产品,可运输产品-商用办公与小微经营设备类,企业采购场景；售后、稳定性和总拥有成本影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
P296,商品,给我推荐五款{{产品}},给我推荐五款考勤机,,产品,考勤机,GB/T 7635.1-2002,全国主要产品分类与代码 第1部分:可运输产品,可运输产品-商用办公与小微经营设备类,企业采购场景；售后、稳定性和总拥有成本影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
P297,商品,给我推荐五款{{产品}},给我推荐五款门禁考勤一体机,,产品,门禁考勤一体机,GB/T 7635.1-2002,全国主要产品分类与代码 第1部分:可运输产品,可运输产品-商用办公与小微经营设备类,企业采购场景；售后、稳定性和总拥有成本影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
P298,商品,给我推荐五款{{产品}},给我推荐五款企业路由器,,产品,企业路由器,GB/T 7635.1-2002,全国主要产品分类与代码 第1部分:可运输产品,可运输产品-商用办公与小微经营设备类,企业采购场景；售后、稳定性和总拥有成本影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
P299,商品,给我推荐五款{{产品}},给我推荐五款服务器,,产品,服务器,GB/T 7635.1-2002,全国主要产品分类与代码 第1部分:可运输产品,可运输产品-商用办公与小微经营设备类,企业采购场景；售后、稳定性和总拥有成本影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
P300,商品,给我推荐五款{{产品}},给我推荐五款UPS电源,,产品,UPS电源,GB/T 7635.1-2002,全国主要产品分类与代码 第1部分:可运输产品,可运输产品-商用办公与小微经营设备类,企业采购场景；售后、稳定性和总拥有成本影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS001,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个北京的家装装修服务公司,北京,生活服务,家装装修服务,GB/T 4754-2017,国民经济行业分类,E 建筑业,客单价高；交付周期长；本地公司口碑和资质差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS002,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个北京的全屋定制服务公司,北京,生活服务,全屋定制服务,GB/T 4754-2017,国民经济行业分类,E 建筑业,高客单；环保、设计、安装和售后风险高,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS003,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个北京的家政保洁服务公司,北京,生活服务,家政保洁服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,高频刚需；本地连锁和平台型服务商多,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS004,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个北京的月嫂育儿嫂服务公司,北京,生活服务,月嫂育儿嫂服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,母婴安全敏感；服务人员资质和公司管理差异大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS005,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个北京的养老护理服务公司,北京,生活服务,养老护理服务,GB/T 4754-2017,国民经济行业分类,Q 卫生和社会工作,老龄化刚需；服务质量和资质影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS006,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个北京的搬家服务公司,北京,生活服务,搬家服务,GB/T 4754-2017,国民经济行业分类,G 交通运输、仓储和邮政业,高频本地服务；价格、损坏赔付和服务规范差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS007,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个北京的汽车维修保养服务公司,北京,生活服务,汽车维修保养服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,车辆安全相关；本地门店和连锁品牌差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS008,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个北京的婚庆策划服务公司,北京,生活服务,婚庆策划服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,高客单一次性消费；案例、口碑和合同风险明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS009,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个北京的留学咨询服务公司,北京,生活服务,留学咨询服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,决策周期长；信息不对称强；机构品牌差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS010,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个北京的职业技能培训服务公司,北京,生活服务,职业技能培训服务,GB/T 4754-2017,国民经济行业分类,P 教育,职业发展相关；培训质量、资质和就业承诺差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS011,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个上海的家装装修服务公司,上海,生活服务,家装装修服务,GB/T 4754-2017,国民经济行业分类,E 建筑业,客单价高；交付周期长；本地公司口碑和资质差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS012,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个上海的全屋定制服务公司,上海,生活服务,全屋定制服务,GB/T 4754-2017,国民经济行业分类,E 建筑业,高客单；环保、设计、安装和售后风险高,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS013,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个上海的家政保洁服务公司,上海,生活服务,家政保洁服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,高频刚需；本地连锁和平台型服务商多,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS014,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个上海的月嫂育儿嫂服务公司,上海,生活服务,月嫂育儿嫂服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,母婴安全敏感；服务人员资质和公司管理差异大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS015,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个上海的养老护理服务公司,上海,生活服务,养老护理服务,GB/T 4754-2017,国民经济行业分类,Q 卫生和社会工作,老龄化刚需；服务质量和资质影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS016,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个上海的搬家服务公司,上海,生活服务,搬家服务,GB/T 4754-2017,国民经济行业分类,G 交通运输、仓储和邮政业,高频本地服务；价格、损坏赔付和服务规范差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS017,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个上海的汽车维修保养服务公司,上海,生活服务,汽车维修保养服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,车辆安全相关；本地门店和连锁品牌差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS018,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个上海的婚庆策划服务公司,上海,生活服务,婚庆策划服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,高客单一次性消费；案例、口碑和合同风险明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS019,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个上海的留学咨询服务公司,上海,生活服务,留学咨询服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,决策周期长；信息不对称强；机构品牌差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS020,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个上海的职业技能培训服务公司,上海,生活服务,职业技能培训服务,GB/T 4754-2017,国民经济行业分类,P 教育,职业发展相关；培训质量、资质和就业承诺差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS021,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个广州的家装装修服务公司,广州,生活服务,家装装修服务,GB/T 4754-2017,国民经济行业分类,E 建筑业,客单价高；交付周期长；本地公司口碑和资质差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
